UPC#12,UPC#11,KEHE#,CUST ITEM#,BRAND,ITEM DESC,SIZE,UOM,PACK,CASE PRICE,RETAIL PRICE,CAT1,CAT2,CAT3,CLASS DESC,DIV DESC,DEPARTMENT,ITEM STATUS,CASE LENGTH,CASE WIDTH,CASE HEIGHT,CASE WEIGHT
813735015054,81373501505,2206006,,FALKSALT,FALKSALT SALT FLAKES NATURAL,8.800,OZ,12,54.480,6.49,Natural Grocery,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000015,7.75,5.500,6.600
813735019021,81373501902,2206010,,FALKSALT,FALKSALT SALT ROCK KOSHER,17.60,OZ,10,18.600,2.69,Natural Grocery,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000010,7.60,5.200,12.500
813735019014,81373501901,2206011,,FALKSALT,FALKSALT SALT PKN HIMALAYAN FINE,17.60,OZ,10,21.600,3.09,Natural Grocery,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,7.60,5.200,12.500
850005919315,85000591931,2206014,,RACHAEL RAY,RACHAEL RAY SALT OF THE SEA TALL BOY,12.70,OZ,6,28.680,6.89,Specialty Groce,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000008,5.23,8.750,6.320
850005919308,85000591930,2206015,,RACHAEL RAY,RACHAEL RAY PEPPERCORN BLCK TALL BOY,6.350,OZ,6,36.600,8.79,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000008,5.23,8.750,3.960
850005919285,85000591928,2206016,,RACHAEL RAY,RACHAEL RAY SEASONING BUON APETITO,1.940,OZ,6,23.820,5.69,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000006,4.72,5.030,3.460
850005919278,85000591927,2206017,,RACHAEL RAY,RACHAEL RAY SEASONING 24 7 EVERYDAY,1.760,OZ,6,23.820,5.69,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000006,4.72,5.030,3.460
850033517859,85003351785,2206054,,HIGH KEY SNACKS,HIGH KEY SNACKS COOKIE SANDWICH ORIGINAL,3.630,OZ,9,34.020,5.49,Specialty Groce,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,SPECIALTY GROCERY,100,ACTIVE,0000008,6.80,6.300,3.100
810015720783,81001572078,2206057,,ROAR BEVERAGES,ROAR BEVERAGES BEV STRAWBERRY LEMONADE,18.00,FO,12,21.000,2.59,Natural Grocery,SPORTS BEVERAGE,NEW AGE BEVERAGE NON,SPORT BEVERAGES,NATURAL GROCERY,100,ACTIVE,0000010,7.94,7.880,15.700
860004312352,86000431235,2206076,,HELLO IM UGLY,HELLO IM UGLY CHERRIES DRIED UPCYCLED,4.000,OZ,12,45.360,5.49,Natural Grocery,NUT SEED DRD FR,DRIED FRUIT,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000011,8.80,6.400,3.000
859480006862,85948000686,2206102,,SAFECATCH,SAFECATCH TUNA WILD ALBACORE NO SLT,15.00,OZ,6,65.700,15.69,Natural Grocery,SS MEAT POULTRY,SS SEAFOOD,SS MEAT POULTRY SEAFOOD,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,7.00,4.800,7.600
844854001413,84485400141,2206136,,TAOKAENOI USA,TAOKAENOI USA SEAWEED GRLD ORIG BR 6PC,.630,OZ,12,20.520,2.49,Specialty Groce,CHIPS & PRETZEL,MAINSTREAM,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000013,7.50,9.850,2.180
844854001420,84485400142,2206138,,TAOKAENOI USA,TAOKAENOI USA SEAWEED GRLD SPCY BR 6PC,.630,OZ,12,20.520,2.49,Specialty Groce,CHIPS & PRETZEL,MAINSTREAM,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000013,7.50,9.850,2.180
844854001437,84485400143,2206139,,TAOKAENOI USA,TAOKAENOI USA SEAWEED GRLD BBQ BR 6PC,.630,OZ,12,20.520,2.49,Specialty Groce,CHIPS & PRETZEL,MAINSTREAM,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000013,7.50,9.850,2.180
844854001444,84485400144,2206140,,TAOKAENOI USA,TAOKAENOI USA SEAWEED GRLD SQUD BR 6PC,.630,OZ,12,20.520,2.49,Specialty Groce,CHIPS & PRETZEL,MAINSTREAM,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000013,7.50,9.850,2.180
860009016552,86000901655,2206228,,MESA DE VIDA,MESA DE VIDA Sauce Latin Starter,8.500,OZ,6,38.520,9.19,Natural Grocery,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000007,4.75,7.500,6.000
850012337744,85001233774,2206232,,PIPCORN,PIPCORN TWIST CINNAMON SUGAR,4.500,OZ,12,41.160,4.99,Natural Grocery,CHIPS & PRETZEL,CORN & TORTILLA CHIP,CHIPS & PRETZELS,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,18.38,11.000,4.400
860009016545,86000901654,2206233,,MESA DE VIDA,MESA DE VIDA Sauce Moroccan Starter,8.500,FO,6,38.520,9.19,Natural Grocery,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000007,4.75,7.500,6.000
860009016521,86000901652,2206237,,MESA DE VIDA,MESA DE VIDA Sauce Caribbean Starter,8.500,FO,6,38.520,9.19,Natural Grocery,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000007,4.75,7.500,6.000
860009016538,86000901653,2206242,,MESA DE VIDA,MESA DE VIDA Sauce Mediterranean Strt,8.500,FO,6,38.520,9.19,Natural Grocery,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000007,4.75,7.500,6.000
860009016514,86000901651,2206245,,MESA DE VIDA,MESA DE VIDA Sauce Creole Starter,8.500,FO,6,38.520,9.19,Natural Grocery,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000007,4.75,7.500,6.000
045243019457,04524301945,2206251,,SPRECHER,SPRECHER SODA ORANGE DREAM,16.00,FO,12,14.280,1.79,Specialty Groce,CRAFT SODA,REGULAR,CRAFT SODA,SPECIALTY GROCERY,100,ACTIVE,0000011,8.00,6.500,11.000
850012337737,85001233773,2206256,,PIPCORN,PIPCORN TWIST CORN SEA SALT,4.500,OZ,12,41.160,4.99,Natural Grocery,CHIPS & PRETZEL,CORN & TORTILLA CHIP,CHIPS & PRETZELS,NATURAL GROCERY,100,ACTIVE,0000012,20.00,11.000,4.400
850031882218,85003188221,2206270,,TATEMADA,TATEMADA TORTILLA CHIPS MAIZ TOTOP,250.0,GM,6,27.060,6.49,Specialty Groce,CHIPS & PRETZEL,CORN & TORTILLA CHIP,CHIPS & PRETZELS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,12.56,9.250,4.120
850687110703,85068711070,2206279,,CALIFORNIA OLIV,CALIFORNIA OLIVE RANCH OIL OLIVE EXTRA VIRGIN,12.00,FO,6,45.720,10.89,Specialty Groce,OILS,OLIVE OILS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.00,8.100,7.000
850687110758,85068711075,2206280,,CALIFORNIA OLIV,CALIFORNIA OLIVE RANCH OIL OLVE CALIFORNIA EV,12.00,FO,6,53.700,12.79,Specialty Groce,OILS,OLIVE OILS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.00,8.100,7.000
853305003012,85330500301,2206283,,GUUD MODERN CER,GUUD MODERN CEREAL MUESLI BRAIN FUEL,12.00,OZ,6,28.500,6.79,Specialty Groce,COLD CEREAL,GRANOLA & MUESLI,COLD CEREAL,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,4.00,10.000,5.200
853305003159,85330500315,2206284,,GUUD MODERN CER,GUUD MODERN CEREAL MUESLI GUT FUEL,12.00,OZ,6,28.500,6.79,Specialty Groce,COLD CEREAL,GRANOLA & MUESLI,COLD CEREAL,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,4.00,10.000,5.200
857155007657,85715500765,2206289,,BOCCES BAKERY,BOCCES BAKERY TREAT DOG TRNING BF CHDR,6.000,OZ,12,48.000,5.79,Pet Supplies,PET PRODUCTS,DOG TREATS,PET PRODUCTS,PET SUPPLIES,100,ACTIVE,0000012,6.00,9.000,5.000
857155007626,85715500762,2206292,,BOCCES BAKERY,BOCCES BAKERY TREAT DOG BCN PNUT BUTTR,6.000,OZ,12,48.000,5.79,Pet Supplies,PET PRODUCTS,DOG TREATS,PET PRODUCTS,PET SUPPLIES,100,ACTIVE,0000012,6.00,9.000,5.000
853096007510,85309600751,2206328,,8GREENS,8GREENS GREEN DAILY8 APPLE GUMMY,50.00,PC,1,16.520,23.69,Vitamins,SUPERFOOD & WHO,NUTRITIONAL OILS,SUPERFOOD & WHOLE FOOD SUPPLMT,NUTRITIONAL WELLNESS,100,ACTIVE,0000011,7.75,4.380,3.000
051497401009,05149740100,2206429,,REAL COOKIES,REAL COOKIES COOKIE POPRS CHOC CHIP,4.500,OZ,6,29.220,6.99,Natural Grocery,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,NATURAL GROCERY,100,ACTIVE,0000008,7.12,9.250,2.000
051497402006,05149740200,2206431,,REAL COOKIES,REAL COOKIES COOKIE POPRS PNUTB CCHIP,4.500,OZ,6,29.220,6.99,Natural Grocery,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,NATURAL GROCERY,100,ACTIVE,0000008,7.12,9.250,2.000
051497403003,05149740300,2206432,,REAL COOKIES,REAL COOKIES COOKIE POPRS LMN BLUBRRY,4.500,OZ,6,29.220,6.99,Natural Grocery,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,NATURAL GROCERY,100,ACTIVE,0000008,7.12,9.250,2.000
022014642007,02201464200,2206473,,SUGAR BEE,SUGAR BEE JUICE SUGAR BEE APPLE,64.00,FO,8,62.880,11.29,Natural Grocery,SINGLE TYPE JUI,APPLE JUICE & CIDER,SINGLE TYPE JUICE,NATURAL GROCERY,100,ACTIVE,0000019,7.56,10.630,38.000
070844500554,07084450055,2206509,,KA ME,KA ME SAUCE MRINADE KOREAN BBQ,10.00,OZ,6,20.460,4.89,Specialty Groce,CONDIMENTS DRES,MAINSTREAM,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,4.25,7.500,6.600
788709931053,78870993105,2206558,,FERRIS EB,FERRIS EB RAISINS CHOCO COVERED,10.00,OZ,12,60.360,5.03,Bulk,SNACKS,PACKAGED SNACKS,BULK SNACKS,BULK,100,ACTIVE,0000015,7.50,6.500,8.500
840202203027,84020220302,2206562,,WATERFUL,WATERFUL BABY WIPES WATER 60CT,60.00,EA,12,38.160,4.59,General Merchan,PERSONAL CARE,BABY WIPES,PERSONAL CARE,GENERAL MERCHANDISE,100,ACTIVE,0000012,8.30,9.000,16.320
047469079789,04746907978,2206563,,NATROL,NATROL MELATONIN GUMMY TRVL 5MG,10.00,PC,8,18.160,3.29,Herbs,CONDITION SPECI,SLEEP SUPPORT,CONDITION SPECIFIC SUPPLEMENT,VITAMINS MINERALS SUPPLEMENTS,100,ACTIVE,0000013,5.06,5.880,2.600
840202203034,84020220303,2206593,,WATERFUL,WATERFUL BABY WIPES WATER 3PK,180.0,EA,3,26.610,12.69,General Merchan,PERSONAL CARE,BABY WIPES,PERSONAL CARE,GENERAL MERCHANDISE,100,ACTIVE,0000013,8.30,6.000,12.470
850018544061,85001854406,2206601,,BRUTUS BROTH,BRUTUS BROTH Dogs Broth Bone Pork,32.00,OZ,12,68.400,8.19,Pet Supplies,PET PRODUCTS,DOG WET FOOD,PET PRODUCTS,PET SUPPLIES,100,ACTIVE,0000015,7.69,8.130,25.630
850031465077,85003146507,2206602,,CALOLESS,CALOLESS PASTA ORG SHRTKI SPGHTTI,16.00,OZ,8,21.040,3.79,Specialty Groce,SS PASTA,AUTHENTIC,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000006,13.00,7.280,8.020
850031465091,85003146509,2206603,,CALOLESS,CALOLESS PASTA SHRATKI FTCCNI ORG,16.00,OZ,8,21.040,3.79,Specialty Groce,SS PASTA,AUTHENTIC,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000006,13.00,7.280,8.020
850031465114,85003146511,2206607,,CALOLESS,CALOLESS PASTA SHRTK ANGL HIR ORG,16.00,OZ,8,21.040,3.79,Specialty Groce,SS PASTA,AUTHENTIC,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000006,13.00,7.280,8.020
850007313111,85000731311,2206620,,ODDLY GOOD,ODDLY GOOD DRINK OAT BARISTA,33.80,FO,6,17.520,4.19,Specialty Groce,SS NON DAIRY BE,OTHER NON DAIRY BEV,SS DAIRY NON DAIRY LIQUID BEV,SPECIALTY GROCERY,100,ACTIVE,0000008,6.18,8.820,13.200
850007515362,85000751536,2206621,,BLUE DINOSAUR,BLUE DINOSAUR BAR SNACK LAMINGTON,1.600,OZ,12,23.400,2.79,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000018,6.58,10.250,14.290
850007515294,85000751529,2206623,,BLUE DINOSAUR,BLUE DINOSAUR BAR SNACK BANANA BREAD,1.600,OZ,12,23.400,2.79,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000018,6.58,10.250,14.290
070844500561,07084450056,2206625,,KA ME,KA ME SAUCE COOKNG SPCY ORANGE,9.000,OZ,6,19.740,4.79,Specialty Groce,CONDIMENTS DRES,MAINSTREAM,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,4.25,7.500,6.600
850007515331,85000751533,2206626,,BLUE DINOSAUR,BLUE DINOSAUR BAR SNACK CHEESECAKE,1.600,OZ,12,23.400,2.79,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000018,6.58,10.250,14.290
850007515348,85000751534,2206628,,BLUE DINOSAUR,BLUE DINOSAUR BAR SNACK CINNAMON SCRLL,1.600,OZ,12,23.400,2.79,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000018,6.58,10.250,14.290
070844500578,07084450057,2206637,,KA ME,KA ME SAUCE MARINADE SESAME,8.000,FO,6,20.460,4.89,Specialty Groce,CONDIMENTS DRES,MAINSTREAM,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,4.25,7.500,6.600
070844500585,07084450058,2206641,,KA ME,KA ME SAUCE MARINADE TERIYAKI,7.000,FO,6,20.460,4.89,Specialty Groce,CONDIMENTS DRES,MAINSTREAM,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,4.25,7.500,6.600
810087830038,81008783003,2206669,,TOM AND LUKE,TOM AND LUKE SNACKABALLS DRK CHOC ORG,3.500,OZ,10,28.600,4.09,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000010,5.11,7.480,2.500
810087830052,81008783005,2206670,,TOM AND LUKE,TOM AND LUKE SNACKABALLS DRK CHOC STW,3.500,OZ,10,28.600,4.09,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000010,5.11,7.480,2.500
810087830205,81008783020,2206671,,TOM AND LUKE,TOM AND LUKE SNACKABALLS APP CHIA RS,3.100,OZ,12,35.280,4.29,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000012,4.56,7.280,2.500
810087830199,81008783019,2206672,,TOM AND LUKE,TOM AND LUKE SNACKABALLS BRY BCKWH RS,3.100,OZ,12,35.280,4.29,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000012,4.56,7.280,2.500
810087830182,81008783018,2206673,,TOM AND LUKE,TOM AND LUKE SNACKABALLS MAPL ALMD RS,3.100,OZ,12,35.280,4.29,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000012,4.56,7.280,2.500
851280008640,85128000864,2206676,,DRY SODA,DRY SODA WINE ALT BOTNCL RSE SOL,25.36,FO,12,75.840,9.09,Natural Grocery,NON ALCOHOLIC B,NA WINE,NON ALCOHOLIC DRINKS,NATURAL GROCERY,100,ACTIVE,0000013,9.75,11.750,34.000
810031590421,81003159042,2206692,,MUNK PACK,MUNK PACK BAR NUT SD DK CHOC PRTZL,1.230,OZ,12,19.800,2.39,Natural Grocery,NUTRITION BARS,DIETETIC,NUTRITION BARS,NATURAL GROCERY,100,ACTIVE,0000012,5.50,7.560,4.380
810031590445,81003159044,2206695,,MUNK PACK,MUNK PACK BAR NUT SD PNUTBTR PRTZL,1.230,OZ,12,19.800,2.39,Natural Grocery,NUTRITION BARS,DIETETIC,NUTRITION BARS,NATURAL GROCERY,100,ACTIVE,0000012,5.50,7.560,4.380
849429003236,84942900323,2206745,,ZEVIA,ZEVIA Soda Zero Vnila Cola 6Pk,72.00,FO,4,21.280,7.69,Natural Grocery,MAINSTREAM SODA,DIET,MAINSTREAM SODA,NATURAL GROCERY,100,ACTIVE,0000015,10.75,4.870,19.900
850029632252,85002963225,2206777,,SOMOS,SOMOS BEANS REFRIED CHIPOTLE,10.00,OZ,6,17.820,4.29,Specialty Groce,AUTHENTIC MEXIC,ENTREE PREPARED DISH,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000008,5.70,7.700,4.300
850029632023,85002963202,2206779,,SOMOS,SOMOS RICE WHT MEX STREET CORN,8.800,OZ,6,17.820,4.29,Specialty Groce,AUTHENTIC MEXIC,ENTREE PREPARED DISH,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000008,5.70,7.700,3.600
073214008681,07321400868,2206854,,MEZZETTA,MEZZETTA ONIONS PICKLED RED,16.00,FO,6,24.180,5.79,Specialty Groce,OLIVES PICKLES,PICKLED & MARINATED,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,ACTIVE,0000008,5.75,6.500,10.100
860000689502,86000068950,2206890,,NOT JUST,NOT JUST SAUCE PASTA,16.00,OZ,6,41.340,9.89,Natural Grocery,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,NATURAL GROCERY,100,ACTIVE,0000010,7.00,5.000,9.600
850023196064,85002319606,2206892,,NOT JUST,NOT JUST SAUCE PASTA CREAMY BASIL,16.00,OZ,6,41.340,9.89,Natural Grocery,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,7.00,5.000,9.600
850023196057,85002319605,2206894,,NOT JUST,NOT JUST DRESSING LEMON MISO,8.000,OZ,6,38.880,9.29,Natural Grocery,CONDIMENTS DRES,SS SALAD DRESSING MI,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000008,5.00,6.000,8.100
850023196071,85002319607,2206896,,NOT JUST,NOT JUST DRESSING DILLY RANCH,8.000,OZ,6,38.880,9.29,Natural Grocery,CONDIMENTS DRES,SS SALAD DRESSING MI,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000008,5.00,6.000,8.100
850023196095,85002319609,2206897,,NOT JUST,NOT JUST DRESSING CHILI LIME,8.000,OZ,6,38.880,9.29,Natural Grocery,CONDIMENTS DRES,SS SALAD DRESSING MI,CONDIMENTS DRESSINGS,NATURAL GROCERY,100,ACTIVE,0000008,5.00,6.000,8.100
850014757298,85001475729,2206908,,COOLLID,COOLLID CUP AND LID FLM ECO 16OZ,20.00,PK,7,47.110,9.69,General Merchan,PAPER PLASTIC P,DISPOSABLE TABLEWARE,PAPER PLASTIC PRODUCTS,GENERAL MERCHANDISE,100,ACTIVE,0000020,12.00,13.500,11.000
027271904011,02727190401,2206936,,BRIANNAS,BRIANNAS MARINADE RSTED GRLIC HRB,12.00,OZ,6,18.540,4.49,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.12,8.120,8.540
027271904028,02727190402,2206965,,BRIANNAS,BRIANNAS MARINADE CLASSIC STEAK,12.00,OZ,6,18.540,4.49,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.12,8.120,8.540
027271904035,02727190403,2206966,,BRIANNAS,BRIANNAS MARINADE SRACHA HNY GNGR,12.00,OZ,6,18.540,4.49,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.12,8.120,8.540
027271904042,02727190404,2206967,,BRIANNAS,BRIANNAS MARINADE SMOKED CHIPOTLE,12.00,OZ,6,18.540,4.49,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.12,8.120,8.540
027271904059,02727190405,2206968,,BRIANNAS,BRIANNAS MARINADE CTRUS MDTRRNEAN,12.00,OZ,6,18.540,4.49,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.12,8.120,8.540
665570533565,66557053356,2207004,,FUEGO SPICE CO,FUEGO SPICE CO HOT SAUCE SEGA,5.000,OZ,12,67.920,8.09,Specialty Groce,CONDIMENTS DRES,HOT SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000008,6.00,7.000,8.000
676280052116,67628005211,2207008,,HEMPZ,HEMPZ Lotion Ctrs Blsm Hrbl Bd,17.00,FO,1,14.620,20.89,Health Body Car,SKIN CARE,BODY LOTIONS & MOIST,SKIN CARE,HEALTH BODY CARE,100,ACTIVE,0000010,8.20,8.000,15.000
676280052123,67628005212,2207012,,HEMPZ,HEMPZ Lotion Ocean Breeze Hrbl,17.00,FO,1,14.620,20.89,Health Body Car,SKIN CARE,BODY LOTIONS & MOIST,SKIN CARE,HEALTH BODY CARE,100,ACTIVE,0000010,8.20,8.000,15.000
676280052147,67628005214,2207014,,HEMPZ,HEMPZ Lotion Lvndr Chmml Hrbl,17.00,FO,1,14.620,20.89,Health Body Car,SKIN CARE,BODY LOTIONS & MOIST,SKIN CARE,HEALTH BODY CARE,100,ACTIVE,0000010,8.20,8.000,15.000
676280052352,67628005235,2207016,,HEMPZ,HEMPZ Lotion Fragrance Fr hrbl,17.00,FO,1,13.060,18.69,Health Body Car,SKIN CARE,BODY LOTIONS & MOIST,SKIN CARE,HEALTH BODY CARE,100,MANUFACTURER_TEMP_OUT,0000010,8.20,8.000,15.000
851857004426,85185700442,2207017,,NOTA OLIVE OIL,NOTA OLIVE OIL SKINCARE SOAP BR GOAT MLK OATM,6.000,OZ,1,5.200,7.49,Health Body Car,SOAP BATH PREPA,BAR SOAP,SOAP BATH PREPARATIONS,HEALTH BODY CARE,100,ACTIVE,0000005,5.13,4.130,2.850
851857004471,85185700447,2207018,,NOTA OLIVE OIL,NOTA OLIVE OIL SKINCARE SOAP BR OLV OIL GREEK,6.000,OZ,1,5.200,7.49,Health Body Car,SOAP BATH PREPA,BAR SOAP,SOAP BATH PREPARATIONS,HEALTH BODY CARE,100,ACTIVE,0000005,5.13,4.130,2.850
851857004419,85185700441,2207019,,NOTA OLIVE OIL,NOTA OLIVE OIL SKINCARE SOAP BR OLV OIL LVN O,6.000,OZ,1,5.200,7.49,Health Body Car,SOAP BATH PREPA,BAR SOAP,SOAP BATH PREPARATIONS,HEALTH BODY CARE,100,ACTIVE,0000005,5.13,4.130,2.850
851857004457,85185700445,2207021,,NOTA OLIVE OIL,NOTA OLIVE OIL SKINCARE SOAP BR OLV OIL CHRY,6.000,OZ,1,5.200,7.49,Health Body Car,SOAP BATH PREPA,BAR SOAP,SOAP BATH PREPARATIONS,HEALTH BODY CARE,100,ACTIVE,0000005,5.13,4.130,2.850
855930001937,85593000193,2207033,,ALEIAS,ALEIAS CRUMBS BREAD ITALIAN,7.000,OZ,6,24.180,5.79,Specialty Groce,SPICES SEASONIN,BREAD CRUMBS STUFFIN,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000010,5.88,5.380,3.000
879890002612,87989000261,2207052,,CRUNCHMASTER,CRUNCHMASTER CRACKER ORGINAL PARTY PK,9.000,OZ,12,68.760,8.19,Natural Grocery,CRACKERS CRISPB,RICE & ALTRNTIVE GRA,CRACKERS & CRISPBREADS,NATURAL GROCERY,100,ACTIVE,0000019,14.25,11.000,7.650
888022070986,88802207098,2207098,,IRVINS,IRVINS SKIN FISH HOT SALTED EGG,3.700,OZ,24,176.160,10.49,Specialty Groce,CHIPS & PRETZEL,AUTHENTIC,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000019,15.75,11.420,6.610
888022070993,88802207099,2207099,,IRVINS,IRVINS SKIN FISH SALMON BLK PPR,3.700,OZ,24,176.160,10.49,Specialty Groce,CHIPS & PRETZEL,AUTHENTIC,CHIPS & PRETZELS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000019,15.75,11.420,6.610
888022071006,88802207100,2207100,,IRVINS,IRVINS SKIN FISH SALTED EGG,3.700,OZ,24,176.160,10.49,Specialty Groce,CHIPS & PRETZEL,AUTHENTIC,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000019,15.75,11.420,6.610
855930001968,85593000196,2207158,,ALEIAS,ALEIAS CRUMBS BREAD PANKO,7.000,OZ,6,24.180,5.79,Specialty Groce,SPICES SEASONIN,BREAD CRUMBS STUFFIN,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000010,5.88,5.380,3.000
850003875644,85000387564,2207187,,HIPPEAS,HIPPEAS Chip Tortilla Ranch Rckn,5.000,OZ,12,37.800,4.59,Natural Grocery,CHIPS & PRETZEL,CORN & TORTILLA CHIP,CHIPS & PRETZELS,NATURAL GROCERY,100,ACTIVE,0000019,11.06,9.500,4.850
850003875668,85000387566,2207188,,HIPPEAS,HIPPEAS Chips Tortilla SSlt Lime,5.000,OZ,12,37.800,4.59,Natural Grocery,CHIPS & PRETZEL,CORN & TORTILLA CHIP,CHIPS & PRETZELS,NATURAL GROCERY,100,ACTIVE,0000019,11.06,9.500,4.850
